enwiki_page_id,skill_name,page_namespace,depth,enwiki_page_id_of_parent,page_namespace_of_parent
30862351,Microchannel_plate_detector,0,3,3789130,14
17569014,Minimum_resolvable_contrast,0,3,3789130,14
6005412,Multi-layer_CCD,0,3,3789130,14
46342797,Nanophotonic_coherent_imager,0,3,3789130,14
18934015,Optical_format,0,3,3789130,14
37203490,Oversampled_binary_image_sensor,0,3,3789130,14
34974588,Planar_Fourier_capture_array,0,3,3789130,14
22265290,Push_broom_scanner,0,3,3789130,14
25596231,Quantum_well_infrared_photodetector,0,3,3789130,14
5140692,RGBE_filter,0,3,3789130,14
3024620,Staring_array,0,3,3789130,14
1815418,Super_CCD,0,3,3789130,14
3262165,Three-CCD_camera,0,3,3789130,14
2149384,Time_delay_and_integration,0,3,3789130,14
22265259,Whisk_broom_scanner,0,3,3789130,14
64988885,Astronomy_image_sensors,14,3,3789130,14
1120124,Cameras,14,3,3789130,14
11831106,Color_filter_array,14,3,3789130,14
46759282,Image_sensor_products,14,3,3789130,14
57816958,Space_imagers,14,3,3789130,14
3174975,Linear_integrated_circuit,0,3,28203217,14
15951436,78xx,0,3,28203217,14
482208,555_timer_IC,0,3,28203217,14
36316650,Current_conveyor,0,3,28203217,14
55758062,HA12043,0,3,28203217,14
55719677,HA12044,0,3,28203217,14
29761572,Intersil_ICL8038,0,3,28203217,14
50197442,List_of_linear_integrated_circuits,0,3,28203217,14
35134363,List_of_LM-series_integrated_circuits,0,3,28203217,14
4552940,LM317,0,3,28203217,14
44803305,LM358,0,3,28203217,14
22125875,LM386,0,3,28203217,14
11554726,LM3875,0,3,28203217,14
35690290,LM3914,0,3,28203217,14
5562362,LM13700,0,3,28203217,14
2673011,Low-dropout_regulator,0,3,28203217,14
2580056,MK484,0,3,28203217,14
44922407,NE612,0,3,28203217,14
66412668,NE5532,0,3,28203217,14
22804,Operational_amplifier,0,3,28203217,14
2734328,Operational_amplifier_applications,0,3,28203217,14
6019813,Operational_transconductance_amplifier,0,3,28203217,14
64460834,TL431,0,3,28203217,14
36585514,U401B,0,3,28203217,14
36585523,U401BG,0,3,28203217,14
36585528,U401BR,0,3,28203217,14
36585336,U2141B,0,3,28203217,14
67927822,U4290B,0,3,28203217,14
67929492,U4291B,0,3,28203217,14
67905672,U4292B,0,3,28203217,14
22029758,ZN414,0,3,28203217,14
53950069,Level_shifter,0,3,3285286,14
1049876,Logic_family,0,3,3285286,14
27318752,Logic_Families,10,3,3285286,14
18576099,BCDMOS,0,3,3285286,14
45473832,Beyond_CMOS,0,3,3285286,14
512528,BiCMOS,0,3,3285286,14
1812046,Cascode_voltage_switch_logic,0,3,3285286,14
670483,Clocked_logic,0,3,3285286,14
49420,CMOS,0,3,3285286,14
12174470,Current_steering_logic,0,3,3285286,14
1752434,Current-mode_logic,0,3,3285286,14
2855453,Depletion-load_NMOS_logic,0,3,3285286,14
873133,Differential_TTL,0,3,3285286,14
4035529,Diode_logic,0,3,3285286,14
417752,Diode–transistor_logic,0,3,3285286,14
16423973,Direct-coupled_transistor_logic,0,3,3285286,14
11323762,Domino_logic,0,3,3285286,14
4288964,Dynamic_logic_(digital_electronics),0,3,3285286,14
205936,Emitter-coupled_logic,0,3,3285286,14
11322278,Four-phase_logic,0,3,3285286,14
2652904,Gunning_transceiver_logic,0,3,3285286,14
30126140,High_Threshold_Logic,0,3,3285286,14
12352873,High-voltage_differential_signaling,0,3,3285286,14
873236,HVDS,0,3,3285286,14
4110998,Integrated_injection_logic,0,3,3285286,14
17676281,LVCMOS,0,3,3285286,14
153995,LVDS,0,3,3285286,14
44015373,Merged_transistor_logic,0,3,3285286,14
9179644,Multi-threshold_CMOS,0,3,3285286,14
49416,NMOS_logic,0,3,3285286,14
13370236,NORBIT,0,3,3285286,14
29030320,Pass_transistor_logic,0,3,3285286,14
21482500,PCMOS,0,3,3285286,14
11968523,PMOS_logic,0,3,3285286,14
30943670,Power–delay_product,0,3,3285286,14
417749,Resistor–transistor_logic,0,3,3285286,14
59050373,SCMOS,0,3,3285286,14
12352821,Static_logic_(digital_logic),0,3,3285286,14
42266481,Superconducting_computing,0,3,3285286,14
47769,Transistor–transistor_logic,0,3,3285286,14
19553,Microprocessor,0,3,832619,14
5142649,List_of_microprocessors,0,3,832619,14
13624133,Microprocessor_chronology,0,3,832619,14
47772,Instruction_set_architecture,0,3,832619,14
38329630,Millicode,0,3,832619,14
10898561,TRIPS_architecture,0,3,832619,14
22232802,1801_series_CPU,0,3,832619,14
5949570,Apollo_PRISM,0,3,832619,14
32327247,Apple_silicon,0,3,832619,14
1344838,AT&T_Hobbit,0,3,832619,14
13242122,Average_CPU_power,0,3,832619,14
46832704,Baikal_CPU,0,3,832619,14
50683314,BAP-SC,0,3,832619,14
1647058,Clipper_architecture,0,3,832619,14
26109267,Elbrus_2000,0,3,832619,14
34315406,Elbrus-2S+,0,3,832619,14
43340642,Elbrus-8S,0,3,832619,14
57663349,Electronic_Arrays_9002,0,3,832619,14
32032866,ELVEES_Multicore,0,3,832619,14
23124449,EnCore_Processor,0,3,832619,14
66277577,European_Processor_Initiative,0,3,832619,14
1336474,Fairchild_F8,0,3,832619,14
56839426,FT32,0,3,832619,14
13951,Hitachi_6309,0,3,832619,14
37181630,Ignite_(microprocessor),0,3,832619,14
4791387,Interconnect_bottleneck,0,3,832619,14
20630062,Intersil_6100,0,3,832619,14
22408077,K1810VM86,0,3,832619,14
58431579,K1839,0,3,832619,14
32021605,KOMDIV-32,0,3,832619,14
32018585,KOMDIV-64,0,3,832619,14
11801329,KR580VM80A,0,3,832619,14
51623894,Latency_oriented_processor_architecture,0,3,832619,14
64574919,Mali-400_MP,0,3,832619,14
8441997,MaverickCrunch,0,3,832619,14
33606555,MCST-R500S,0,3,832619,14
33566745,MCST-R1000,0,3,832619,14
61275841,MCST-R2000,0,3,832619,14
12633770,Media-embedded_processor,0,3,832619,14
2093258,Megahertz_myth,0,3,832619,14
1410175,Microarchitecture,0,3,832619,14
53839062,MIPS_architecture_processors,0,3,832619,14
3203195,MIPS-X,0,3,832619,14
14715834,MMN80CPU,0,3,832619,14
374288,Mobile_processor,0,3,832619,14
64790461,Morse_Micro,0,3,832619,14
3503207,Multi-core_processor,0,3,832619,14
64169752,Multi-cycle_processor,0,3,832619,14
43809380,Multiclet,0,3,832619,14
10793478,Multiprocessor_system_on_a_chip,0,3,832619,14
10520679,Multithreading_(computer_architecture),0,3,832619,14
20925818,National_Semiconductor_PACE,0,3,832619,14
1336776,National_Semiconductor_SC/MP,0,3,832619,14
8694325,NEC_V60,0,3,832619,14
8901049,Nexus_(standard),0,3,832619,14
372589,Notebook_processor,0,3,832619,14
35224,NS32000,0,3,832619,14
701236,R800_(CPU),0,3,832619,14
31549104,RH-32,0,3,832619,14
32011253,List_of_Russian_microprocessors,0,3,832619,14
31108829,Second_Level_Address_Translation,0,3,832619,14
63621486,SHAKTI_-_Microprocessor_&_Microcontroller,0,3,832619,14
36366098,Signetics_8X300,0,3,832619,14
1771738,Signetics_2650,0,3,832619,14
19855396,Single_cycle_processor,0,3,832619,14
38920422,Single-core,0,3,832619,14
510078,Stack_machine,0,3,832619,14
3548756,Stanford_MIPS,0,3,832619,14
33566370,Sunway_(processor),0,3,832619,14
1082845,Super_Harvard_Architecture_Single-Chip_Computer,0,3,832619,14
50673241,Tensor_Processing_Unit,0,3,832619,14
3630665,TigerSHARC,0,3,832619,14
3882740,TMS34010,0,3,832619,14
6616163,TMS34020,0,3,832619,14
3825625,Trace_vector_decoder,0,3,832619,14
172635,Transmeta_Crusoe,0,3,832619,14
526427,Transmeta_Efficeon,0,3,832619,14
87858,Transputer,0,3,832619,14
4342720,U880,0,3,832619,14
22093303,U80601,0,3,832619,14
23595751,U80701,0,3,832619,14
17558897,Ultra-low-voltage_processor,0,3,832619,14
23514218,Uncore,0,3,832619,14
29204993,VIPER_microprocessor,0,3,832619,14
50228744,Vision_processing_unit,0,3,832619,14
24115428,Microprocessors_by_instruction_set_architecture,14,3,832619,14
18040036,Microprocessors_by_company,14,3,832619,14
1207893,Lists_of_microprocessors,14,3,832619,14
62990262,4-bit_microprocessors,14,3,832619,14
62918626,8-bit_microprocessors,14,3,832619,14
62989206,12-bit_microprocessors,14,3,832619,14
62622475,16-bit_microprocessors,14,3,832619,14
62918842,24-bit_microprocessors,14,3,832619,14
62918687,32-bit_microprocessors,14,3,832619,14
63983746,Bit-slice_chips,14,3,832619,14
54179695,Coprocessors,14,3,832619,14
841546,Digital_signal_processors,14,3,832619,14
7992704,Embedded_microprocessors,14,3,832619,14
5991922,Instruction_processing,14,3,832619,14
50651423,Manycore_processors,14,3,832619,14
841124,Microcontrollers,14,3,832619,14
15820018,Open_microprocessors,14,3,832619,14
9589004,Radiation-hardened_microprocessors,14,3,832619,14
38101686,Superscalar_microprocessors,14,3,832619,14
39378120,System_on_a_chip,14,3,832619,14
26017259,Amiga_custom_chips,0,3,3396155,14
10359,Amiga_Enhanced_Chip_Set,0,3,3396155,14
2056371,MOS_Technology_6520,0,3,3396155,14
933834,MOS_Technology_6522,0,3,3396155,14
3026507,MOS_Technology_6532,0,3,3396155,14
2239120,MOS_Technology_6545,0,3,3396155,14
1210658,MOS_Technology_6551,0,3,3396155,14
708370,MOS_Technology_8563,0,3,3396155,14
3074864,MOS_Technology_8568,0,3,3396155,14
857621,MOS_Technology_Agnus,0,3,3396155,14
3391484,MOS_Technology_CIA,0,3,3396155,14
3391681,MOS_Technology_RRIOT,0,3,3396155,14
202115,MOS_Technology_6581,0,3,3396155,14
3401651,MOS_Technology_SPI,0,3,3396155,14
3403854,MOS_Technology_TED,0,3,3396155,14
302670,MOS_Technology_VIC,0,3,3396155,14
440680,MOS_Technology_VIC-II,0,3,3396155,14
22784,Original_Chip_Set,0,3,3396155,14
27903339,MOS_Technology_microprocessors,14,3,3396155,14
40345,MOSFET,0,3,48945765,14
11283142,2N7000,0,3,48945765,14
54158645,3N170,0,3,48945765,14
5067528,Active-pixel_sensor,0,3,48945765,14
62690615,MOSFET_applications,0,3,48945765,14
39739775,Mohamed_M._Atalla,0,3,48945765,14
512528,BiCMOS,0,3,48945765,14
46185615,Bio-FET,0,3,48945765,14
14661086,BSIM,0,3,48945765,14
2828700,Channel_length_modulation,0,3,48945765,14
6973208,Charge_trap_flash,0,3,48945765,14
6804,Charge-coupled_device,0,3,48945765,14
3643964,Chemical_field-effect_transistor,0,3,48945765,14
49420,CMOS,0,3,48945765,14
57688582,CMOS_amplifier,0,3,48945765,14
6806,Computer_memory,0,3,48945765,14
2572375,Current–voltage_characteristic,0,3,48945765,14
41723875,Dennard_scaling,0,3,48945765,14
544712,Robert_H._Dennard,0,3,48945765,14
30925675,Depletion_and_enhancement_modes,0,3,48945765,14
1974142,Depletion_region,0,3,48945765,14
2855453,Depletion-load_NMOS_logic,0,3,48945765,14
5629357,DNA_field-effect_transistor,0,3,48945765,14
9252215,Drain-induced_barrier_lowering,0,3,48945765,14
13433476,Edholm's_law,0,3,48945765,14
760994,Electron_mobility,0,3,48945765,14
2035333,EOSFET,0,3,48945765,14
378171,Federico_Faggin,0,3,48945765,14
33302624,FET_amplifier,0,3,48945765,14
35171726,Field_effect_(semiconductor),0,3,48945765,14
1512217,FinFET,0,3,48945765,14
6241465,Floating-gate_MOSFET,0,3,48945765,14
8384872,Gate_dielectric,0,3,48945765,14
14373611,Gate_oxide,0,3,48945765,14
5950517,GgNMOS,0,3,48945765,14
842493,High-electron-mobility_transistor,0,3,48945765,14
2332464,High-κ_dielectric,0,3,48945765,14
3788466,Image_sensor,0,3,48945765,14
109053,Insulated-gate_bipolar_transistor,0,3,48945765,14
2036897,ISFET,0,3,48945765,14
37606600,Dawon_Kahng,0,3,48945765,14
16211452,LDMOS,0,3,48945765,14
36970194,List_of_semiconductor_scale_examples,0,3,48945765,14
53901368,List_of_sensors_used_in_digital_cameras,0,3,48945765,14
43949623,Memory_cell_(computing),0,3,48945765,14
10317784,Metal_gate,0,3,48945765,14
50633919,Metal–nitride–oxide–semiconductor_transistor,0,3,48945765,14
39418,Moore's_law,0,3,48945765,14
41217487,MOSFET_Gate_Driver,0,3,48945765,14
26944086,Multi-channel_length,0,3,48945765,14
8857189,Multigate_device,0,3,48945765,14
10214429,Nanocircuitry,0,3,48945765,14
8327305,Nanoelectronics,0,3,48945765,14
49416,NMOS_logic,0,3,48945765,14
10062927,Overdrive_voltage,0,3,48945765,14
175622,Passivation_(chemistry),0,3,48945765,14
11968523,PMOS_logic,0,3,48945765,14
32402084,Polysilicon_depletion_effect,0,3,48945765,14
2659918,Power_MOSFET,0,3,48945765,14
833412,Power_semiconductor_device,0,3,48945765,14
41442323,QFET,0,3,48945765,14
50425,Quantum_Hall_effect,0,3,48945765,14
13485805,Radio-frequency_engineering,0,3,48945765,14
9252185,Reverse_short-channel_effect,0,3,48945765,14
61539255,RF_CMOS,0,3,48945765,14
6254418,RF_power_amplifier,0,3,48945765,14
14313519,Chih-Tang_Sah,0,3,48945765,14
7876376,Self-aligned_gate,0,3,48945765,14
27696,Semiconductor_device_fabrication,0,3,48945765,14
1313007,Semiconductor_memory,0,3,48945765,14
20434413,Short-channel_effect,0,3,48945765,14
747290,Silicon_on_insulator,0,3,48945765,14
747222,Silicon_on_sapphire,0,3,48945765,14
7318960,SONOS,0,3,48945765,14
1422292,Subthreshold_conduction,0,3,48945765,14
4945362,Switched_capacitor,0,3,48945765,14
8556260,Thermal_oxidation,0,3,48945765,14
199410,Thin-film_transistor,0,3,48945765,14
15367982,Three-dimensional_integrated_circuit,0,3,48945765,14
1422246,Threshold_voltage,0,3,48945765,14
8828258,MOS-controlled_thyristor,0,3,48945765,14
4469365,Transistor_count,0,3,48945765,14
3624741,Two-dimensional_electron_gas,0,3,48945765,14
32823,Very_Large_Scale_Integration,0,3,48945765,14
3083843,VMOS,0,3,48945765,14
1562509,Voltage_regulator_module,0,3,48945765,14
1212094,Frank_Wanlass,0,3,48945765,14
877797,Computer_memory,14,3,48945765,14
34587258,Graphics_processing_units,14,3,48945765,14
18964062,High-κ_dielectrics,14,3,48945765,14
3789130,Image_sensors,14,3,48945765,14
14111405,International_Technology_Roadmap_for_Semiconductors_lithography_nodes,14,3,48945765,14
832619,Microprocessors,14,3,48945765,14
14711738,Nanoelectronics,14,3,48945765,14
1274670,Semiconductor_device_fabrication,14,3,48945765,14
3842768,Network_on_a_chip,0,3,40642502,14
1461173,Network_processor,0,3,40642502,14
37506064,Optical_network_on_chip,0,3,40642502,14
143256,Wormhole_switching,0,3,40642502,14
3885757,Broadway_(microprocessor),0,3,36003835,14
31815644,CIC_(Nintendo),0,3,36003835,14
37793317,Espresso_(microprocessor),0,3,36003835,14
16010125,Gekko_(microprocessor),0,3,36003835,14
8036252,Hollywood_(graphics_chip),0,3,36003835,14
38465559,Latte_(graphics_chip),0,3,36003835,14
12236870,List_of_Super_NES_enhancement_chips,0,3,36003835,14
28553294,PICA200,0,3,36003835,14
5174706,Ricoh_2A03,0,3,36003835,14
4341048,Ricoh_5A22,0,3,36003835,14
1105123,Super_FX,0,3,36003835,14
803950,Cell_(microprocessor),0,3,41984681,14
1191182,Emotion_Engine,0,3,41984681,14
4042684,RSX_Reality_Synthesizer,0,3,41984681,14
61945249,Sony_Handheld_Engine,0,3,41984681,14
41984433,Sony_image_processors,14,3,41984681,14
41984554,Sony_image_sensors,14,3,41984681,14
20552011,FJG_RAM,0,3,30145125,14
30874045,Acoustic_fingerprint,0,3,6244876,14
38325607,AcoustID,0,3,6244876,14
1494183,AMG_LASSO,0,3,6244876,14
6242170,AmpliFIND,0,3,6244876,14
16945305,AudioID,0,3,6244876,14
47067031,Automatic_content_recognition,0,3,6244876,14
39916885,Bach_Technology,0,3,6244876,14
63826425,A_Dictionary_of_Musical_Themes,0,3,6244876,14
40254525,Doreso,0,3,6244876,14
8238971,Gracenote,0,3,6244876,14
7243396,Jaikoz,0,3,6244876,14
20797,MusicBrainz,0,3,6244876,14
3977950,MusicBrainz_Picard,0,3,6244876,14
1080984,Query_by_humming,0,3,6244876,14
16810425,Shazam_(application),0,3,6244876,14
17540116,SoundHound,0,3,6244876,14
14632896,Tunatic,0,3,6244876,14
22694659,Tunebot,0,3,6244876,14
2642171,Audio_electronics,0,3,11387266,14
21189305,Audio_engineer,0,3,11387266,14
50603900,Ambio_4,0,3,11387266,14
32570884,Audio_analyzer,0,3,11387266,14
529449,Audio_control_surface,0,3,11387266,14
96692,Audio_crossover,0,3,11387266,14
347002,Audio_equipment,0,3,11387266,14
13222142,Audio_equipment_testing,0,3,11387266,14
176695,Audio_feedback,0,3,11387266,14
452492,Audio_multicore_cable,0,3,11387266,14
4296904,Audio_noise_measurement,0,3,11387266,14
246802,Audio_power,0,3,11387266,14
92791,Audio_power_amplifier,0,3,11387266,14
2322,Audio_signal_processing,0,3,11387266,14
2288590,Crystal_earpiece,0,3,11387266,14
8410,Decibel,0,3,11387266,14
1543032,DIY_audio,0,3,11387266,14
48469364,Electric_Jukebox,0,3,11387266,14
30480219,Harmonically_enhanced_digital_audio,0,3,11387266,14
2247943,Home_theater_in_a_box,0,3,11387266,14
2723755,Loop_bin_duplicator,0,3,11387266,14
31638066,Media_control_symbols,0,3,11387266,14
49182501,Music_technology,0,3,11387266,14
70924,Music_technology_(electronic_and_digital),0,3,11387266,14
23903828,Octave_(electronics),0,3,11387266,14
44086751,Orban_(audio_processing),0,3,11387266,14
34606312,Schaffer–Vega_diversity_system,0,3,11387266,14
65269801,Soul_Electronics,0,3,11387266,14
5197382,Test_CD,0,3,11387266,14
54523041,Tone-Lok,0,3,11387266,14
19964363,Total_system_power,0,3,11387266,14
40719434,X32_Digital_Mixing_Console,0,3,11387266,14
399590,Yamaha_DSP-1,0,3,11387266,14
49431983,Audio_amplifier_specifications,14,3,11387266,14
4460321,Audio_amplifiers,14,3,11387266,14
880411,Digital_audio,14,3,11387266,14
25543688,Dynamics_processing,14,3,11387266,14
1120316,Audio_effects,14,3,11387266,14
4182124,Audio_equipment_manufacturers,14,3,11387266,14
25549149,Audio_mixing,14,3,11387266,14
4662921,Music_hardware,14,3,11387266,14
4393803,Signal_connectors,14,3,11387266,14
4804752,Sound_archives,14,3,11387266,14
923143,Synchronization,14,3,11387266,14
25543679,"Tone,_EQ_and_filter",14,3,11387266,14
25543811,Audio_transducers,14,3,11387266,14
1156527,Detection_theory,0,3,1764882,14
13464844,Bell_Laboratories_Layered_Space-Time,0,3,1764882,14
31422963,Biochemical_detection,0,3,1764882,14
7252232,Constant_false_alarm_rate,0,3,1764882,14
17198996,Location_estimation_in_sensor_networks,0,3,1764882,14
19589,Minimax,0,3,1764882,14
922505,Receiver_operating_characteristic,0,3,1764882,14
5895822,Sensitivity_index,0,3,1764882,14
7052485,Statisticians'_and_engineers'_cross-reference_of_statistical_terms,0,3,1764882,14
53881364,Total_operating_characteristic,0,3,1764882,14
66562725,Detection_and_estimation_theorists,14,3,1764882,14
8525,Digital_signal_processing,0,3,707453,14
8228026,Digital_signal_processing,10,3,707453,14
44358953,2D_adaptive_filters,0,3,707453,14
48530159,2D_Z-transform,0,3,707453,14
1302110,Adaptive_equalizer,0,3,707453,14
172071,Adaptive_filter,0,3,707453,14
40694,Adaptive_predictive_coding,0,3,707453,14
10920061,Adaptive-additive_algorithm,0,3,707453,14
7869295,Adjoint_filter,0,3,707453,14
3319001,Advanced_process_control,0,3,707453,14
151474,Aliasing,0,3,707453,14
5845712,All-pass_filter,0,3,707453,14
405512,Almost_periodic_function,0,3,707453,14
40367,Analog-to-digital_converter,0,3,707453,14
64394321,Digital_antenna_array,0,3,707453,14
1291949,Anti-aliasing_filter,0,3,707453,14
30871845,Anticausal_system,0,3,707453,14
2119717,Audio_converter,0,3,707453,14
35369990,Audio_forensics,0,3,707453,14
1477579,Audio_normalization,0,3,707453,14
20860277,Audio_Signal_Processor,0,3,707453,14
46943,Audio_time_stretching_and_pitch_scaling,0,3,707453,14
12928217,Banded_waveguide_synthesis,0,3,707453,14
561949,Bandlimiting,0,3,707453,14
17220224,Bartlett's_method,0,3,707453,14
28854622,Beta_encoder,0,3,707453,14
1145733,BIBO_stability,0,3,707453,14
15249674,Bilinear_time–frequency_distribution,0,3,707453,14
4628,Bilinear_transform,0,3,707453,14
21939188,Bin-centres,0,3,707453,14
39653069,Bistritz_stability_criterion,0,3,707453,14
6972757,Cascaded_integrator–comb_filter,0,3,707453,14
554087,Causal_system,0,3,707453,14
53973169,Channelizer,0,3,707453,14
27358159,Cheung–Marks_theorem,0,3,707453,14
6660,Codec,0,3,707453,14
8953842,Computational_auditory_scene_analysis,0,3,707453,14
9536113,Computer_audition,0,3,707453,14
4786858,Dbx_Model_700_Digital_Audio_Processor,0,3,707453,14
9633614,Delay_equalization,0,3,707453,14
41015,Delta_modulation,0,3,707453,14
1745452,Delta-sigma_modulation,0,3,707453,14
56929415,Dereverberation,0,3,707453,14
1090930,DFT_matrix,0,3,707453,14
14065259,Differential_nonlinearity,0,3,707453,14
12883102,Digital_delay_line,0,3,707453,14
11206152,Digital_down_converter,0,3,707453,14
35513819,Digital_feedback_reduction,0,3,707453,14
41033,Digital_filter,0,3,707453,14
47577590,Digital_signal_(signal_processing),0,3,707453,14
12060085,Digital_signal_controller,0,3,707453,14
43314584,Digital_Signal_Processing_(journal),0,3,707453,14
154505,Digital_signal_processor,0,3,707453,14
92943,Digital-to-analog_converter,0,3,707453,14
37021,Dirac_delta_function,0,3,707453,14
1197201,Direct_digital_synthesis,0,3,707453,14
59962,Discrete_cosine_transform,0,3,707453,14
8811,Discrete_Fourier_transform,0,3,707453,14
13197584,Discrete_frequency_domain,0,3,707453,14
857564,Discrete_wavelet_transform,0,3,707453,14
48530939,Discrete-time_beamforming,0,3,707453,14
1216914,Discrete-time_Fourier_transform,0,3,707453,14
1243526,Dither,0,3,707453,14
48775303,Dolinar_receiver,0,3,707453,14
1315049,Downsampling_(signal_processing),0,3,707453,14
4448948,DSSP_(imaging),0,3,707453,14
33784232,Encoding_law,0,3,707453,14
8163506,Effective_number_of_bits,0,3,707453,14
3190421,EXpressDSP,0,3,707453,14
48500670,Fast_Algorithms_for_Multidimensional_Signals,0,3,707453,14
11512,Fast_Fourier_transform,0,3,707453,14
17548051,Fast_Walsh–Hadamard_transform,0,3,707453,14
6631375,FDOA,0,3,707453,14
1458651,Filter_bank,0,3,707453,14
173371,Filter_design,0,3,707453,14
443101,Finite_impulse_response,0,3,707453,14
43573261,Finite_Legendre_transform,0,3,707453,14
53959215,FIR_transfer_function,0,3,707453,14
5569055,First-order_hold,0,3,707453,14
36277484,Folding_(DSP_implementation),0,3,707453,14
11659,Fourier_analysis,0,3,707453,14
1251763,Full_scale,0,3,707453,14
35685954,Generalized_distributive_law,0,3,707453,14
764400,Geometric_Arithmetic_Parallel_Processor,0,3,707453,14
45558284,Geometric_phase_analysis,0,3,707453,14
5074378,Gerchberg–Saxton_algorithm,0,3,707453,14
2133529,Goertzel_algorithm,0,3,707453,14
8283993,HADES_(software),0,3,707453,14
42074332,Half-band_filter,0,3,707453,14
8161285,High_frequency_content_measure,0,3,707453,14
15101111,Host_media_processing,0,3,707453,14
2541840,Host_signal_processing,0,3,707453,14
11151120,Impulse_invariance,0,3,707453,14
570140,Infinite_impulse_response,0,3,707453,14
3125808,Instantaneous_phase_and_frequency,0,3,707453,14
18538136,Integral_nonlinearity,0,3,707453,14
236782,Kaiser_window,0,3,707453,14
42253995,Kernel_adaptive_filter,0,3,707453,14
39747050,Lapped_transform,0,3,707453,14
48820122,Lattice_delay_network,0,3,707453,14
2017311,Least_mean_squares_filter,0,3,707453,14
13609399,Least-squares_spectral_analysis,0,3,707453,14
4555411,Lifting_scheme,0,3,707453,14
3069311,Line_spectral_pairs,0,3,707453,14
1291180,Linear_phase,0,3,707453,14
36682,Linear_predictive_coding,0,3,707453,14
9636455,Logarithmic_number_system,0,3,707453,14
1383899,Linear_time-invariant_system,0,3,707453,14
30782834,Matched_Z-transform_method,0,3,707453,14
4039380,Media_processor,0,3,707453,14
548131,Minimum_phase,0,3,707453,14
65667650,Mitchell–Netravali_filters,0,3,707453,14
21512271,James_A._Moorer,0,3,707453,14
3503207,Multi-core_processor,0,3,707453,14
9335905,Multidelay_block_frequency_domain_adaptive_filter,0,3,707453,14
44376223,Multidimensional_Digital_Pre-distortion,0,3,707453,14
48422258,Multidimensional_DSP_with_GPU_Acceleration,0,3,707453,14
44393430,Multidimensional_Multirate_Systems,0,3,707453,14
35614495,Multidimensional_sampling,0,3,707453,14
405028,Multiply–accumulate_operation,0,3,707453,14
6871860,MUSIC_(algorithm),0,3,707453,14
6948595,Native_processing,0,3,707453,14
1244240,Noise_shaping,0,3,707453,14
36216526,Noise-predictive_maximum-likelihood_detection,0,3,707453,14
23551012,Non-uniform_discrete_Fourier_transform,0,3,707453,14
36328144,Nonuniform_sampling,0,3,707453,14
21354028,Normalized_frequency_(unit),0,3,707453,14
232315,Numerically-controlled_oscillator,0,3,707453,14
164685,Nyquist_frequency,0,3,707453,14
3300481,Nyquist_ISI_criterion,0,3,707453,14
41435,Nyquist_rate,0,3,707453,14
37864,Nyquist–Shannon_sampling_theorem,0,3,707453,14
25057906,Outboard_gear,0,3,707453,14
37203490,Oversampled_binary_image_sensor,0,3,707453,14
1339640,Oversampling,0,3,707453,14
52541030,Parallel_multidimensional_digital_signal_processing,0,3,707453,14
36269433,Parallel_processing_(DSP_implementation),0,3,707453,14
4882496,Parks–McClellan_filter_design_algorithm,0,3,707453,14
36261035,Pipelining_(DSP_implementation),0,3,707453,14
6871877,Pisarenko_harmonic_decomposition,0,3,707453,14
2774090,Pitch_correction,0,3,707453,14
1708126,Pitch_detection_algorithm,0,3,707453,14
3404398,Pitch_shift,0,3,707453,14
27999806,PLL_multibit,0,3,707453,14
7870701,Polyphase_matrix,0,3,707453,14
237147,Polyphase_quadrature_filter,0,3,707453,14
237170,Quadrature_mirror_filter,0,3,707453,14
317018,Quantization_(signal_processing),0,3,707453,14
18116059,Ramer–Douglas–Peucker_algorithm,0,3,707453,14
1875242,Reconstruction_filter,0,3,707453,14
2017338,Recursive_least_squares_filter,0,3,707453,14
571325,Sample_and_hold,0,3,707453,14
3415111,Sample-rate_conversion,0,3,707453,14
201605,Sampling_(signal_processing),0,3,707453,14
40663593,Sensor_hub,0,3,707453,14
10338711,Shapiro_polynomials,0,3,707453,14
275871,Signal,0,3,707453,14
22564667,Signal_averaging,0,3,707453,14
24816442,SigSpec,0,3,707453,14
55359,SIMD,0,3,707453,14
14621035,Similarities_between_Wiener_and_LMS,0,3,707453,14
25012294,SINADR,0,3,707453,14
267637,Sinc_filter,0,3,707453,14
4760679,Sogitec_4X,0,3,707453,14
20860793,SoundDroid,0,3,707453,14
28804,Signal_separation,0,3,707453,14
10930578,Spectral_centroid,0,3,707453,14
44384139,Spectral_estimation_of_multidimensional_signals,0,3,707453,14
8067200,Spectral_flatness,0,3,707453,14
7257044,Spectral_flux,0,3,707453,14
545288,Spectral_leakage,0,3,707453,14
6609054,Spectral_slope,0,3,707453,14
2617956,Spectrum_continuation_analysis,0,3,707453,14
14615532,Spurious-free_dynamic_range,0,3,707453,14
51518803,Steered-Response_Power_Phase_Transform,0,3,707453,14
5655191,Successive-approximation_ADC,0,3,707453,14
24529342,Super_Bit_Mapping,0,3,707453,14
91182,System_analysis,0,3,707453,14
1775674,Talk_box,0,3,707453,14
715886,Time-to-digital_converter,0,3,707453,14
26436686,Time-domain_harmonic_scaling,0,3,707453,14
41074252,Two-dimensional_filter,0,3,707453,14
36259689,Unfolding_(DSP_implementation),0,3,707453,14
4753149,Unit_impulse,0,3,707453,14
7180468,Unity_amplitude,0,3,707453,14
1315510,Upsampling,0,3,707453,14
